Date,TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused1,Unused2,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostEvntCount,HV_ramp_value,operation_number,number_of_data_points,Date
2024-05-23 21:40:03.549675,20.999,8.0,21.81732421875,-260.33034667968747,21.596982421875,19.17322265624999,66.5309814453125,0.14762900390625,22.70221720649436,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.36666666666666664,2024-05-23 21:40:03.549675
2024-05-23 21:40:03.549675,21.999,9.0,21.81732421875,-260.33034667968747,21.596982421875,19.17322265624999,66.5309814453125,0.14762900390625,22.70221720649436,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.36666666666666664,2024-05-23 21:40:03.549675
2024-05-23 21:40:03.549700,22.999,10.0,21.81732421875,-260.33034667968747,21.596982421875,19.17322265624999,66.5309814453125,0.14762900390625,22.70221720649436,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.4,2024-05-23 21:40:03.549700
2024-05-23 21:40:03.549700,23.999,11.0,21.81732421875,-260.33034667968747,21.596982421875,19.17322265624999,66.5309814453125,0.14762900390625,22.70221720649436,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.4,2024-05-23 21:40:03.549700
2024-05-23 21:40:03.549725,24.999,0.0,21.81732421875,-260.33034667968747,21.596982421875,19.17322265624999,66.5309814453125,0.14762900390625,22.70221720649436,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.45,2024-05-23 21:40:03.549725
2024-05-23 21:40:03.549725,25.999,1.0,21.81732421875,-267.1609423828125,21.596982421875,19.17322265624999,66.5309814453125,0.14762900390625,22.70221720649436,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.45,2024-05-23 21:40:03.549725
2024-05-23 21:40:03.549725,26.999,2.0,21.81732421875,-267.1609423828125,21.7071533203125,19.17322265624999,66.5309814453125,0.14762900390625,22.70221720649436,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.45,2024-05-23 21:40:03.549725
2024-05-23 21:40:03.549750,27.999,3.0,21.81732421875,-267.1609423828125,21.7071533203125,19.17322265624999,66.5309814453125,0.14762900390625,22.70221720649436,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.4666666666666667,2024-05-23 21:40:03.549750
2024-05-23 21:40:03.549775,28.999,4.0,21.81732421875,-267.1609423828125,21.7071533203125,19.17322265624999,66.83701171874999,0.14762900390625,22.70221720649436,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.5166666666666667,2024-05-23 21:40:03.549775
2024-05-23 21:40:03.549775,29.999,5.0,21.81732421875,-267.1609423828125,21.7071533203125,19.17322265624999,66.83701171874999,0.14762900390625,22.70221720649436,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.5166666666666667,2024-05-23 21:40:03.549775
2024-05-23 21:40:03.549775,30.999,6.0,21.81732421875,-267.1609423828125,21.7071533203125,19.17322265624999,66.83701171874999,0.14762900390625,22.822873102275217,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.5166666666666667,2024-05-23 21:40:03.549775
2024-05-23 21:40:03.549800,31.999,7.0,21.81732421875,-267.1609423828125,21.7071533203125,19.17322265624999,66.83701171874999,0.14762900390625,22.822873102275217,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.55,2024-05-23 21:40:03.549800
2024-05-23 21:40:03.549800,32.999,8.0,21.81732421875,-267.1609423828125,21.7071533203125,19.17322265624999,66.83701171874999,0.14762900390625,22.822873102275217,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.55,2024-05-23 21:40:03.549800
2024-05-23 21:40:03.549825,33.999,9.0,21.81732421875,-267.1609423828125,21.7071533203125,19.17322265624999,66.83701171874999,0.14762900390625,22.822873102275217,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.6,2024-05-23 21:40:03.549825
2024-05-23 21:40:03.549825,34.999,10.0,21.81732421875,-267.1609423828125,21.7071533203125,19.17322265624999,66.83701171874999,0.14762900390625,22.822873102275217,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.6,2024-05-23 21:40:03.549825
