TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused,Unused,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostevntCount
247810.0,5.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.1726416800000001,1.587745824,0.369960192,2.186728992,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
248810.0,6.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.1726416800000001,1.587745824,0.36885912,2.186728992,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
249810.0,7.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.1726416800000001,1.587745824,0.36885912,2.186728992,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
250810.0,8.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.1726416800000001,1.587745824,0.36885912,2.186728992,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
251810.0,9.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.1726416800000001,1.587745824,0.36885912,2.186728992,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
252810.0,10.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.1726416800000001,1.587745824,0.36885912,2.186728992,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
253810.0,11.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.1726416800000001,1.587745824,0.36885912,2.186728992,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
254810.0,0.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.1726416800000001,1.587745824,0.36885912,2.186728992,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
255810.0,1.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.1726416800000001,1.587745824,0.36885912,2.186728992,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
256810.0,2.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.1726416800000001,1.587745824,0.36885912,2.186728992,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
257810.0,3.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.1726416800000001,1.587745824,0.36885912,2.186728992,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
258810.0,4.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.171540608,1.587745824,0.36885912,2.186728992,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
259810.0,5.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.171540608,1.587745824,0.36885912,2.186728992,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
260810.0,6.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.171540608,1.587745824,0.369960192,2.186728992,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
261810.0,7.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.171540608,1.587745824,0.369960192,2.186728992,0.94692192,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
262810.0,8.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.171540608,1.587745824,0.369960192,2.186728992,0.945820848,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
