Time,PinPullerTemp,Spare,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused,Unused,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostevntCount
2904190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1892E+0,2.4047E+0,369.9602E-3,3.3362E+0,1.0185E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,31,0,0
2905190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1892E+0,2.4047E+0,369.9602E-3,3.3362E+0,1.0185E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,40,0,0
2906190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1892E+0,2.4047E+0,369.9602E-3,3.3362E+0,1.0185E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,40,0,0
2907190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1892E+0,2.4047E+0,369.9602E-3,3.3362E+0,1.0185E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,44,0,0
2908190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1892E+0,2.4047E+0,369.9602E-3,3.3362E+0,1.0185E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,41,0,0
2909190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1892E+0,2.4047E+0,369.9602E-3,3.3362E+0,1.0185E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,40,0,0
2910190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1892E+0,2.4047E+0,369.9602E-3,3.3362E+0,1.0185E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,31,0,0
2911190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1892E+0,2.4047E+0,369.9602E-3,3.3362E+0,1.0185E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,43,0,0
2912190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2189E+0,2.4047E+0,369.9602E-3,3.3362E+0,1.0185E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,37,0,0
2913190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2189E+0,2.4069E+0,369.9602E-3,3.3362E+0,1.0185E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,41,0,0
2914190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2189E+0,2.4069E+0,372.1623E-3,3.3362E+0,1.0185E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,33,0,0
2915190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2189E+0,2.4069E+0,372.1623E-3,3.3373E+0,1.0185E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,39,0,0
2916190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2189E+0,2.4069E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,41,0,0
2917190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2189E+0,2.4069E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,36,0,0
2918190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2189E+0,2.4069E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,37,0,0
2919190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2189E+0,2.4069E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,30,0,0
2920190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2189E+0,2.4069E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,27,0,0
2921190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2189E+0,2.4069E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,38,0,0
2922190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2189E+0,2.4069E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,30,0,0
2923190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2189E+0,2.4069E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,49,0,0
2924190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1958E+0,2.4069E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,40,0,0
2925190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,36,0,0
2926190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,39,0,0
2927190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,35,0,0
2928190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,21,0,0
2929190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,33,0,0
2930190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,37,0,0
2931190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,41,0,0
2932190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,44,0,0
2933190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,37,0,0
2934190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,30,0,0
2935190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,36,0,0
2936190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1991E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,41,0,0
2937190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1991E+0,2.4047E+0,372.1623E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,37,0,0
2938190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1991E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,40,0,0
2939190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1991E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0163E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,42,0,0
2940190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1991E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,34,0,0
2941190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1991E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,38,0,0
2942190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1991E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,39,0,0
2943190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1991E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,44,0,0
2944190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1991E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,42,0,0
2945190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1991E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,46,0,0
2946190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1991E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,39,0,0
2947190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.1991E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,38,0,0
2948190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2035E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,40,0,0
2949190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2035E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,41,0,0
2950190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2035E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,46,0,0
2951190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2035E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,38,0,0
2952190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2035E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0229E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,51,0,0
2953190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2035E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0229E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,36,0,0
2954190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2035E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0229E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,41,0,0
2955190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2035E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0229E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,34,0,0
2956190,-273.0000E+0,-268.4856E+0,19.2245E+0,-273.0000E+0,1.2035E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0229E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,37,0,0
2957190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.2035E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0229E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,33,0,0
2958190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.2035E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0229E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,39,0,0
2959190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.2035E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0229E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,30,0,0
2960190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1980E+0,2.4047E+0,371.0613E-3,3.3373E+0,1.0229E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,27,0,0
2961190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1980E+0,2.4058E+0,371.0613E-3,3.3373E+0,1.0229E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,34,0,0
2962190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1980E+0,2.4058E+0,371.0613E-3,3.3373E+0,1.0229E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,29,0,0
2963190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1980E+0,2.4058E+0,371.0613E-3,3.3362E+0,1.0229E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,27,0,0
2964190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1980E+0,2.4058E+0,371.0613E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,34,0,0
2965190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1980E+0,2.4058E+0,371.0613E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,41,0,0
2966190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1980E+0,2.4058E+0,371.0613E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,32,0,0
2967190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1980E+0,2.4058E+0,371.0613E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,35,0,0
2968190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1980E+0,2.4058E+0,371.0613E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,42,0,0
2969190,-273.0000E+0,-268.5957E+0,19.2245E+0,-273.0000E+0,1.1980E+0,2.4058E+0,371.0613E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,27,0,0
2970190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.1980E+0,2.4058E+0,371.0613E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,26,0,0
2971190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.1980E+0,2.4058E+0,371.0613E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,34,0,0
2972190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.1958E+0,2.4058E+0,371.0613E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,26,0,0
2973190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.1958E+0,2.4058E+0,371.0613E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,38,0,0
2974190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,41,0,0
2975190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,31,0,0
2976190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0174E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,35,0,0
2977190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0174E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,32,0,0
2978190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0174E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,30,0,0
2979190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0174E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,43,0,0
2980190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0174E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,35,0,0
2981190,-273.0000E+0,-268.4856E+0,19.3346E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0174E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,43,0,0
2982190,-273.0000E+0,-268.4856E+0,19.3346E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0174E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,37,0,0
2983190,-273.0000E+0,-268.4856E+0,19.3346E+0,-273.0000E+0,1.1958E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0174E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,29,0,0
2984190,-273.0000E+0,-268.4856E+0,19.3346E+0,-273.0000E+0,1.1991E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0174E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,38,0,0
2985190,-273.0000E+0,-268.4856E+0,19.3346E+0,-273.0000E+0,1.1991E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0174E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,33,0,0
2986190,-273.0000E+0,-268.4856E+0,19.3346E+0,-273.0000E+0,1.1991E+0,2.4058E+0,372.1623E-3,3.3373E+0,1.0174E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,21,0,0
2987190,-273.0000E+0,-268.4856E+0,19.3346E+0,-273.0000E+0,1.1991E+0,2.4058E+0,372.1623E-3,3.3362E+0,1.0174E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,39,0,0
2988190,-273.0000E+0,-268.4856E+0,19.3346E+0,-273.0000E+0,1.1991E+0,2.4058E+0,372.1623E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,44,0,0
2989190,-273.0000E+0,-268.4856E+0,19.3346E+0,-273.0000E+0,1.1991E+0,2.4058E+0,372.1623E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,33,0,0
2990190,-273.0000E+0,-268.4856E+0,19.3346E+0,-273.0000E+0,1.1991E+0,2.4058E+0,372.1623E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,36,0,0
2991190,-273.0000E+0,-268.4856E+0,19.3346E+0,-273.0000E+0,1.1991E+0,2.4058E+0,372.1623E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,26,0,0
2992190,-273.0000E+0,-268.4856E+0,19.3346E+0,-273.0000E+0,1.1991E+0,2.4058E+0,372.1623E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,38,0,0
2993190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.1991E+0,2.4058E+0,372.1623E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,35,0,0
2994190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.1991E+0,2.4058E+0,372.1623E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,51,0,0
2995190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.1991E+0,2.4058E+0,372.1623E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,35,0,0
2996190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.2013E+0,2.4058E+0,372.1623E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,30,0,0
2997190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.2013E+0,2.4069E+0,372.1623E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,34,0,0
2998190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.2013E+0,2.4069E+0,371.0613E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,43,0,0
2999190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.2013E+0,2.4069E+0,371.0613E-3,3.3362E+0,1.0152E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,52,0,0
3000190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.2013E+0,2.4069E+0,371.0613E-3,3.3362E+0,1.0141E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,41,0,0
3001190,-273.0000E+0,-268.5957E+0,19.3346E+0,-273.0000E+0,1.2013E+0,2.4069E+0,371.0613E-3,3.3362E+0,1.0141E+0,0.0000E+0,12.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.3594E+0,22,0,0
