TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused,Unused,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostevntCount
38999.0,2.0,-273.0,-268.1552832,16.471828799999997,-273.0,1.163833104,0.14864472,0.369960192,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
39999.0,3.0,-273.0,-268.1552832,16.471828799999997,-273.0,1.163833104,0.14864472,0.369960192,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
40999.0,4.0,-273.0,-268.1552832,16.471828799999997,-273.0,1.166035248,0.14864472,0.369960192,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
41999.0,5.0,-273.0,-268.1552832,16.471828799999997,-273.0,1.166035248,0.14864472,0.369960192,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
42999.0,6.0,-273.0,-268.1552832,16.471828799999997,-273.0,1.166035248,0.14864472,0.36885912,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
43999.0,7.0,-273.0,-268.1552832,16.471828799999997,-273.0,1.166035248,0.14864472,0.36885912,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
44999.0,8.0,-273.0,-268.1552832,16.471828799999997,-273.0,1.166035248,0.14864472,0.36885912,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
45999.0,9.0,-273.0,-268.1552832,16.471828799999997,-273.0,1.166035248,0.14864472,0.36885912,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
46999.0,10.0,-273.0,-268.1552832,16.471828799999997,-273.0,1.166035248,0.14864472,0.36885912,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
47999.0,11.0,-273.0,-268.1552832,16.471828799999997,-273.0,1.166035248,0.14864472,0.36885912,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
48999.0,0.0,-273.0,-268.1552832,16.471828799999997,-273.0,1.166035248,0.14864472,0.36885912,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
49999.0,1.0,-273.0,-268.2653904,16.471828799999997,-273.0,1.166035248,0.14864472,0.36885912,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
50999.0,2.0,-273.0,-268.2653904,16.471828799999997,-273.0,1.166035248,0.14864472,0.36885912,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
51999.0,3.0,-273.0,-268.2653904,16.471828799999997,-273.0,1.166035248,0.14864472,0.36885912,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
52999.0,4.0,-273.0,-268.2653904,16.471828799999997,-273.0,1.17814704,0.14864472,0.36885912,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
53999.0,5.0,-273.0,-268.2653904,16.471828799999997,-273.0,1.17814704,0.14864472,0.36885912,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
54999.0,6.0,-273.0,-268.2653904,16.471828799999997,-273.0,1.17814704,0.14864472,0.369960192,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
55999.0,7.0,-273.0,-268.2653904,16.471828799999997,-273.0,1.17814704,0.14864472,0.369960192,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
56999.0,8.0,-273.0,-268.2653904,16.471828799999997,-273.0,1.17814704,0.14864472,0.369960192,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
57999.0,9.0,-273.0,-268.2653904,16.471828799999997,-273.0,1.17814704,0.14864472,0.369960192,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
58999.0,10.0,-273.0,-268.2653904,16.471828799999997,-273.0,1.17814704,0.14864472,0.369960192,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
59999.0,11.0,-273.0,-268.2653904,16.471828799999997,-273.0,1.17814704,0.14864472,0.369960192,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
60999.0,0.0,-273.0,-268.2653904,16.471828799999997,-273.0,1.17814704,0.14864472,0.369960192,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
61999.0,1.0,-273.0,-268.2653904,16.471828799999997,-273.0,1.17814704,0.14864472,0.369960192,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
62999.0,2.0,-273.0,-268.2653904,16.581936,-273.0,1.17814704,0.14864472,0.369960192,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
63999.0,3.0,-273.0,-268.2653904,16.581936,-273.0,1.17814704,0.14864472,0.369960192,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
64999.0,4.0,-273.0,-268.2653904,16.581936,-273.0,1.169338464,0.14864472,0.369960192,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
65999.0,5.0,-273.0,-268.2653904,16.581936,-273.0,1.169338464,0.14974579200000002,0.369960192,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
66999.0,6.0,-273.0,-268.2653904,16.581936,-273.0,1.169338464,0.14974579200000002,0.371061264,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
67999.0,7.0,-273.0,-268.2653904,16.581936,-273.0,1.169338464,0.14974579200000002,0.371061264,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
68999.0,8.0,-273.0,-268.2653904,16.581936,-273.0,1.169338464,0.14974579200000002,0.371061264,0.0033032160000000003,0.812591136,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
69999.0,9.0,-273.0,-268.2653904,16.581936,-273.0,1.169338464,0.14974579200000002,0.371061264,0.0033032160000000003,0.812591136,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
70999.0,10.0,-273.0,-268.2653904,16.581936,-273.0,1.169338464,0.14974579200000002,0.371061264,0.0033032160000000003,0.812591136,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
71999.0,11.0,-273.0,-268.2653904,16.581936,-273.0,1.169338464,0.14974579200000002,0.371061264,0.0033032160000000003,0.812591136,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
72999.0,0.0,-273.0,-268.2653904,16.581936,-273.0,1.169338464,0.14974579200000002,0.371061264,0.0033032160000000003,0.812591136,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
73999.0,1.0,-273.0,-268.2653904,16.581936,-273.0,1.169338464,0.14974579200000002,0.371061264,0.0033032160000000003,0.812591136,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
74999.0,2.0,-273.0,-268.2653904,16.581936,-273.0,1.169338464,0.14974579200000002,0.371061264,0.0033032160000000003,0.812591136,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
75999.0,3.0,-273.0,-268.2653904,16.581936,-273.0,1.169338464,0.14974579200000002,0.371061264,0.0033032160000000003,0.812591136,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
76999.0,4.0,-273.0,-268.2653904,16.581936,-273.0,1.162732032,0.14974579200000002,0.371061264,0.0033032160000000003,0.812591136,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
77999.0,5.0,-273.0,-268.2653904,16.581936,-273.0,1.162732032,0.14864472,0.371061264,0.0033032160000000003,0.812591136,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
78999.0,6.0,-273.0,-268.2653904,16.581936,-273.0,1.162732032,0.14864472,0.36885912,0.0033032160000000003,0.812591136,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
79999.0,7.0,-273.0,-268.2653904,16.581936,-273.0,1.162732032,0.14864472,0.36885912,0.0033032160000000003,0.812591136,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
80999.0,8.0,-273.0,-268.2653904,16.581936,-273.0,1.162732032,0.14864472,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
81999.0,9.0,-273.0,-268.2653904,16.581936,-273.0,1.162732032,0.14864472,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
